39,7,37,38,21,30,1,44,45,1
17,12,9,2,26,6,25,4,35,1
26,5,22,12,36,30,0,39,38,1
3,13,21,4,12,22,24,1,16,1
2,47,48,49,8,37,42,7,20,1
3,8,27,2,48,42,13,7,20,1
15,20,37,4,0,28,16,43,6,1
3,31,34,0,47,11,32,28,46,1
2,42,16,8,31,48,34,46,21,1
21,15,23,8,29,3,12,37,41,1
14,17,3,4,18,19,10,13,9,1
29,1,14,37,41,34,5,18,21,1
22,49,40,14,47,4,45,11,25,1
49,36,9,30,38,42,10,45,4,1
18,15,33,30,28,5,49,9,48,1
47,38,26,11,34,1,4,42,9,1
43,30,18,19,24,15,8,6,41,1
4,47,28,34,5,3,2,42,6,1
16,4,9,20,32,1,29,14,26,1
4,8,22,9,10,33,26,45,12,1
34,22,19,38,46,47,30,24,6,1
44,1,34,35,46,5,28,18,48,1
39,38,42,31,2,27,6,35,34,1
37,1,2,35,8,42,41,18,10,1
28,5,23,26,38,9,34,20,6,1
47,34,33,13,26,44,28,18,4,1
15,1,19,25,41,37,42,45,38,1
34,32,3,29,24,46,19,0,48,1
42,34,11,28,31,38,40,12,21,1
2,13,31,33,23,8,22,43,25,1
8,3,36,46,40,7,48,16,4,1
16,37,32,21,30,34,2,43,20,1
22,49,45,38,8,12,41,40,29,1
49,25,4,7,41,45,20,36,19,1
26,39,1,0,21,8,35,49,45,1
38,4,33,20,46,28,31,44,36,1
43,20,17,31,39,21,33,32,27,1
37,18,6,4,10,0,5,15,48,1
45,13,14,21,4,49,30,29,2,1
21,3,48,16,42,10,28,15,11,1
10,31,43,29,30,44,27,9,47,1
19,29,48,40,44,47,1,13,23,1
14,48,21,31,35,20,16,0,3,1
0,4,23,21,34,47,31,30,20,1
49,26,18,44,47,34,15,36,32,1
46,8,35,38,15,28,25,3,32,1
45,32,31,44,15,46,22,20,47,1
49,47,42,9,34,0,23,40,37,1
26,1,24,35,8,6,28,4,30,1
13,6,44,5,34,10,49,20,18,1
20,27,38,3,35,42,33,4,5,1
26,17,20,3,2,16,19,36,32,1
47,31,44,18,30,0,25,45,1,1
34,5,31,30,41,0,38,36,47,1
13,31,8,26,30,49,43,24,40,1
8,29,18,10,39,32,34,28,9,1
30,27,41,16,46,25,9,14,21,1
36,27,17,7,39,28,37,2,35,1
34,29,24,9,43,41,0,40,2,1
16,39,10,30,1,44,49,8,5,1
46,45,48,16,34,41,12,22,38,1
47,7,38,1,28,4,11,26,32,1
15,18,44,41,42,40,6,32,1,1
7,24,20,21,38,42,35,27,6,1
27,13,8,33,20,15,22,16,40,1
12,6,23,14,18,0,28,22,46,1
31,44,19,29,10,2,36,39,15,1
8,41,4,18,22,6,39,12,45,1
4,25,14,18,28,26,24,33,49,1
38,30,27,18,24,22,40,28,49,1
40,27,12,23,48,47,39,16,13,1
12,33,46,7,10,43,36,40,9,1
17,1,36,45,37,20,39,27,7,1
18,13,27,45,34,6,42,10,46,1
38,15,0,32,20,39,19,36,13,1
41,16,14,48,27,28,11,49,17,1
44,10,22,26,17,2,12,8,38,1
11,36,49,29,9,16,6,3,13,1
35,14,13,18,33,27,29,45,5,1
25,14,23,11,40,38,33,45,22,1
9,49,27,19,25,20,34,40,12,1
39,42,27,17,44,35,32,10,20,1
44,19,48,1,27,9,11,24,2,1
48,16,23,15,20,11,32,45,6,1
23,29,24,6,34,20,7,45,43,1
31,42,44,30,46,45,40,2,27,1
