9,35,37,38,21,45,34,6,28,4
2,34,1,17,3,4,45,39,43,37
37,28,32,38,22,46,45,43,0,24
39,32,38,25,45,7,10,8,30,26
11,7,1,46,31,33,29,41,8,22
44,37,45,42,11,49,4,18,10,48
6,5,18,25,16,43,17,7,38,8
39,2,7,20,35,8,40,36,13,4
32,29,16,44,18,25,1,3,9,35
42,27,9,43,17,21,44,12,7,34
39,15,23,11,2,49,45,30,32,26
23,1,43,34,14,7,4,6,26,21
30,35,13,8,28,49,47,25,39,40
34,24,28,35,26,17,23,25,33,14
44,0,24,32,36,8,9,31,35,13
47,9,30,3,46,21,20,48,4,0
16,23,41,34,14,3,31,12,32,42
43,9,11,2,20,35,47,48,26,7
1,42,16,18,2,45,35,38,27,47
4,23,40,21,30,36,14,1,12,24
27,44,48,28,5,42,0,45,12,19
21,4,45,8,33,1,12,47,40,32
21,26,15,32,10,48,17,41,30,47
21,16,30,38,41,22,0,26,20,28
37,0,14,12,49,42,45,25,18,32
24,21,27,43,25,19,23,3,12,49
13,35,3,0,37,48,46,42,29,49
4,44,12,29,5,10,25,19,6,23
39,9,44,48,36,4,34,45,22,30
15,23,34,33,21,16,26,30,14,20
16,31,33,13,3,32,39,20,24,40
17,22,26,15,20,28,34,29,39,27
13,10,32,33,19,30,11,42,27,48
10,9,6,34,49,26,21,48,47,23
0,31,30,47,40,43,45,41,4,7
41,8,9,7,40,20,22,5,44,2
3,43,4,21,49,1,14,40,22,38
49,6,34,19,17,32,0,9,29,3
11,34,20,23,26,5,49,21,2,30
47,17,12,39,37,7,41,36,40,24
6,44,49,41,38,28,46,43,27,12
14,40,17,4,13,44,0,28,30,42
25,41,33,47,48,35,39,17,26,13
30,40,23,6,48,49,21,35,28,0
30,23,4,43,42,40,1,38,22,3
11,33,40,39,32,28,43,21,8,26
39,18,29,30,43,48,49,44,34,17
15,41,11,39,7,9,44,26,8,18
2,25,49,36,22,46,20,21,40,26
45,30,24,21,15,2,37,46,19,23
20,7,22,32,5,25,15,33,43,24
10,33,6,7,39,21,35,34,29,17
3,46,4,11,48,35,24,1,25,13
40,9,30,43,5,8,28,2,46,32
25,44,31,40,1,46,11,10,3,15
5,31,41,11,43,19,10,12,42,46
3,31,8,35,45,9,12,43,18,27
33,10,27,16,37,40,39,36,45,5
5,31,12,16,30,24,33,19,7,39
13,37,34,9,29,0,19,22,30,8
37,14,21,32,18,16,36,8,31,23
38,18,33,1,0,15,24,10,6,3
19,3,49,18,20,23,11,37,21,45
3,7,45,16,22,20,28,19,33,27
19,9,11,36,31,5,10,12,30,23
6,22,14,31,15,18,36,2,47,39
34,9,46,6,33,17,11,48,35,4
34,31,2,12,33,36,14,0,11,7
28,31,20,14,35,0,10,26,49,46
10,22,33,16,38,44,19,8,37,46
30,1,38,0,24,40,33,3,26,45
36,45,27,31,41,12,32,23,5,43
13,22,42,44,16,40,26,1,0,41
41,21,18,28,33,29,25,12,34,14
28,26,38,13,47,8,12,36,9,25
6,24,8,29,44,35,40,19,43,38
5,19,11,0,46,36,35,8,32,37
33,27,38,7,42,31,40,44,14,45
11,46,22,37,17,10,38,29,9,18
41,11,6,12,5,47,17,28,29,27
24,32,17,4,2,0,47,12,30,23
34,2,4,19,33,24,8,43,32,18
36,1,39,31,26,25,22,29,33,12
45,44,30,42,1,32,0,21,46,19
1,5,24,36,4,32,22,23,8,2
3,31,33,1,48,0,4,43,30,44
8,35,20,34,49,17,48,36,32,37
24,13,6,27,3,30,23,20,10,21
28,15,31,29,2,17,37,39,27,45
42,35,31,10,30,20,9,33,0,46
28,5,12,48,45,22,0,6,23,34
47,3,49,13,43,6,24,18,5,15
12,8,40,15,4,30,35,29,18,20
2,48,32,37,19,0,28,25,39,43
31,4,18,45,30,1,26,49,36,40
46,15,28,0,27,43,35,21,16,37
0,20,5,13,8,29,48,32,34,27
48,1,41,49,34,15,40,13,14,28
36,24,6,43,1,46,26,0,30,17
9,44,0,18,32,22,35,20,45,37
17,18,19,29,4,40,30,37,23,20
24,0,41,35,22,8,28,39,18,5
19,16,2,34,17,15,21,26,7,0
28,29,44,19,27,30,9,40,45,20
47,18,3,25,17,46,32,11,2,41
31,8,41,35,39,37,13,18,10,12
4,30,37,40,13,8,18,38,29,22
23,1,6,31,22,40,14,2,27,34
10,24,23,4,30,27,5,36,44,20
37,18,3,17,2,36,19,14,4,21
32,6,5,48,8,24,40,41,26,35
31,3,20,26,40,44,0,34,43,9
6,22,24,37,33,7,44,45,13,30
36,22,32,13,26,42,21,5,14,49
5,23,25,6,31,4,29,32,9,22
48,13,45,25,42,24,19,1,16,14
