17,11,23,29,12,26,15,30,6,1
23,25,45,29,2,36,49,24,3,1
43,39,41,45,16,20,42,26,18,1
33,45,39,28,26,0,46,36,13,1
19,22,6,13,14,42,7,33,28,1
41,17,20,44,16,37,15,33,3,1
38,19,9,20,6,11,10,18,31,1
27,46,2,16,5,14,41,43,24,1
40,23,27,0,13,21,48,24,12,1
46,15,31,14,23,17,38,45,28,1
48,15,38,14,36,3,46,12,45,1
26,44,21,34,0,28,10,33,27,1
41,23,5,42,18,9,17,15,37,1
28,24,35,33,30,40,26,39,47,1
29,40,42,35,8,34,48,17,6,1
46,39,14,40,32,22,31,25,13,1
48,7,20,44,23,8,6,14,17,1
12,22,33,10,3,21,36,7,11,1
16,12,44,42,20,30,17,3,0,1
37,48,29,44,3,9,45,42,2,1
10,5,18,7,6,46,1,35,4,1
40,22,11,37,4,41,46,30,10,1
15,18,5,10,22,44,33,0,8,1
31,35,15,19,42,5,37,43,9,1
28,26,13,12,1,44,19,16,49,1
15,6,40,35,37,38,5,48,8,1
18,34,13,39,41,24,42,47,16,1
4,22,28,29,13,32,5,8,21,1
48,8,27,17,13,25,28,38,45,1
34,3,41,8,1,32,4,36,45,1
41,31,7,46,26,24,21,15,1,1
36,4,42,43,40,25,35,20,16,1
17,6,37,13,27,18,19,26,46,1
0,1,11,18,41,48,32,46,42,1
14,38,32,22,13,36,1,29,11,1
20,4,17,32,22,2,9,15,46,1
24,0,44,17,25,23,31,43,35,1
27,12,23,20,36,8,34,47,30,1
45,39,13,41,35,9,34,6,20,1
25,47,33,29,46,14,16,23,4,1
44,6,49,18,21,34,20,28,10,1
6,40,33,0,14,18,3,17,29,1
16,37,1,22,34,28,9,10,18,1
13,3,48,43,35,27,10,5,45,1
6,16,35,1,40,45,3,37,47,1
1,2,48,18,35,34,23,41,16,1
18,37,44,8,39,10,30,40,42,1
41,16,44,27,46,28,18,22,13,1
13,48,11,36,49,22,9,17,19,1
26,14,48,30,21,40,29,37,11,1
30,21,10,16,25,20,32,9,1,1
9,39,5,24,26,28,15,30,35,1
9,36,32,2,33,45,4,15,37,1
2,44,34,8,26,22,5,15,38,1
42,34,33,25,23,22,28,48,17,1
29,41,44,20,13,8,10,5,3,1
42,16,26,2,27,30,25,17,4,1
48,11,47,3,46,30,16,1,31,1
16,7,17,1,20,43,45,49,18,1
7,18,35,14,22,6,41,43,5,1
32,11,36,38,45,28,44,27,31,1
17,36,24,19,3,7,48,14,8,1
22,36,0,14,45,3,6,7,48,1
30,34,47,43,15,2,39,37,17,1
35,8,49,11,33,22,9,37,42,1
3,6,17,44,33,39,12,23,32,1
22,26,36,21,19,24,49,2,41,1
4,30,23,32,9,14,28,26,42,1
41,18,39,1,26,38,33,40,28,1
17,6,16,23,48,37,0,13,25,1
5,19,6,15,48,23,21,2,26,1
48,40,49,46,28,6,42,30,31,1
21,8,5,12,4,49,13,34,6,1
5,48,28,22,32,42,45,10,46,1
30,31,43,22,40,44,49,37,27,1
17,47,38,48,2,9,29,23,10,1
6,29,9,32,3,45,28,8,37,1
18,24,12,3,35,17,26,47,22,1
8,29,37,5,6,26,2,15,33,1
32,0,12,4,36,13,39,35,28,1
14,48,25,36,46,20,29,1,18,1
5,8,48,39,31,37,45,36,35,1
26,13,1,23,42,8,2,48,5,1
34,8,27,20,7,44,4,33,46,1
44,10,8,17,31,46,23,3,32,1
29,45,23,35,28,22,0,16,9,1
32,0,46,36,17,47,33,29,15,1
20,4,5,47,18,8,39,12,34,1
48,0,29,23,31,7,40,12,49,1
27,37,40,29,21,4,20,44,6,1
49,26,35,29,43,44,0,38,42,1
16,47,44,35,46,1,7,45,20,1
46,37,20,11,22,36,2,8,39,1
36,16,27,35,30,8,20,48,21,1
45,20,14,23,25,17,13,49,46,1
28,18,4,5,42,38,33,10,39,1
2,36,39,6,11,48,32,34,29,1
23,4,28,6,32,7,37,24,11,1
47,5,14,15,1,22,7,21,10,1
47,21,42,23,2,35,28,7,46,1
9,49,45,46,32,16,34,27,14,1
24,42,0,39,28,6,4,36,45,1
16,2,34,31,49,27,26,38,40,1
29,40,26,30,43,12,20,8,2,1
22,37,36,3,20,6,38,33,13,1
32,26,49,3,31,30,16,22,6,1
28,49,35,31,33,12,41,1,34,1
16,30,49,13,41,34,46,35,23,1
37,5,14,31,8,30,41,23,0,1
35,6,12,46,43,26,28,17,45,1
24,49,12,34,17,9,29,23,35,1
22,9,5,1,31,48,3,47,26,1
46,49,44,7,23,11,36,22,6,1
3,46,47,16,33,11,22,19,43,1
39,10,24,5,25,18,45,42,4,1
16,49,26,33,13,39,36,30,41,1
11,34,12,17,49,40,38,13,28,1
16,48,35,28,44,43,14,11,27,1
36,27,42,7,40,31,10,46,6,1
15,27,40,9,4,29,48,13,47,1
45,12,1,31,15,30,38,7,2,1
22,1,27,23,9,45,47,18,17,1
14,7,2,46,6,27,45,37,26,1
27,48,34,32,21,30,12,45,22,1
35,46,25,27,33,36,17,32,45,1
11,12,32,28,0,3,36,8,21,1
44,35,5,21,1,3,27,23,22,1
4,48,15,40,12,34,43,46,18,1
28,20,14,41,37,24,29,22,19,1
48,39,45,44,29,10,13,22,7,1
0,8,11,32,37,3,17,31,22,1
33,8,23,48,5,21,40,35,44,1
21,28,7,14,20,2,16,38,40,1
46,18,43,14,21,26,49,42,12,1
7,24,49,40,31,27,9,39,5,1
30,20,48,31,28,41,27,11,32,1
5,27,20,12,23,30,26,45,32,1
28,5,7,8,27,34,12,10,0,1
33,6,48,31,15,25,22,42,35,1
6,38,19,34,14,24,10,41,12,1
46,5,12,39,26,0,9,42,31,1
22,17,35,3,11,36,49,8,10,1
11,16,39,43,7,10,29,36,21,1
41,35,15,30,9,19,20,25,16,1
43,32,26,12,29,31,24,37,44,1
24,18,22,25,27,44,1,38,15,1
20,27,40,12,15,11,44,19,6,1
0,23,21,46,1,38,45,44,13,1
24,14,3,33,18,5,16,46,49,1
4,38,46,27,18,30,9,25,21,1
3,18,46,8,41,33,6,28,17,1
33,45,24,37,42,39,5,0,22,1
11,25,33,8,20,3,39,46,40,1
47,27,35,21,40,34,10,16,28,1
28,36,20,32,30,27,8,15,25,1
38,13,37,7,10,27,22,18,33,1
39,21,37,36,49,6,4,38,7,1
40,10,19,22,14,44,24,38,4,1
14,27,9,24,45,10,6,20,34,1
4,12,37,44,40,11,2,0,17,1
28,32,8,23,41,12,45,10,9,1
42,7,44,8,31,41,0,43,23,1
12,43,16,37,38,34,17,41,28,1
8,14,22,18,38,32,20,19,13,1
25,33,20,6,0,46,41,5,17,1
33,27,46,4,31,16,35,17,25,1
36,17,5,1,35,16,20,42,32,1
11,33,40,12,13,32,8,15,18,1
7,20,9,44,10,23,5,12,0,1
1,29,18,27,7,24,9,35,49,1
36,18,8,27,4,14,26,48,40,1
36,10,22,34,4,8,43,33,5,1
26,6,3,37,14,13,28,0,17,1
21,30,39,46,0,38,12,32,18,1
43,1,6,18,7,10,27,48,13,1
40,1,16,42,4,13,27,21,2,1
13,14,23,11,34,43,21,15,48,1
12,4,20,33,16,36,24,48,0,1
26,27,29,25,3,10,43,7,17,1
28,15,18,37,35,41,33,39,49,1
2,4,49,1,32,37,12,14,18,1
15,25,7,31,28,20,35,18,29,1
3,15,9,17,41,33,37,2,4,1
40,31,17,13,45,21,6,25,12,1
1,16,17,7,32,0,30,26,12,1
45,0,25,46,16,23,7,49,5,1
3,5,35,44,31,0,43,30,7,1
33,49,32,17,13,36,16,11,6,1
16,22,44,32,49,13,35,29,10,1
1,7,41,43,32,38,14,30,47,1
14,28,30,1,21,9,18,41,48,1
5,4,29,2,6,24,17,25,43,1
46,25,14,38,41,40,20,22,13,1
39,11,38,24,8,26,0,4,35,1
12,35,46,45,5,10,8,39,36,1
2,29,38,17,43,6,27,19,10,1
17,7,25,30,16,38,36,2,28,1
6,1,48,45,29,47,34,44,35,1
