12,14,42,4,41,17,31,20,49,2
17,11,10,2,12,43,5,25,4,13
29,15,49,17,8,23,41,32,4,7
16,14,49,21,2,37,10,25,17,4
19,20,9,17,24,15,12,34,30,45
18,27,7,26,41,36,47,39,13,23
40,31,45,18,49,39,42,35,12,38
20,13,32,8,30,10,23,12,15,38
45,30,33,18,9,37,49,48,11,17
48,18,41,17,32,37,4,45,21,22
1,7,48,20,25,13,26,32,17,16
5,2,25,28,35,13,0,21,14,30
27,45,23,31,2,25,32,47,29,7
43,29,28,26,25,1,19,15,2,11
18,39,45,6,0,29,41,13,22,2
6,36,23,7,20,37,17,32,24,25
36,11,41,49,17,18,34,0,6,13
43,19,46,16,24,48,35,11,4,25
28,5,48,35,22,20,19,17,39,38
11,31,4,22,47,24,42,33,32,39
37,6,2,0,1,33,9,15,10,28
45,7,25,30,49,40,27,28,16,29
4,2,23,8,45,21,30,13,18,20
31,21,14,33,22,38,23,25,44,18
34,33,31,14,30,46,27,43,18,49
24,25,36,0,27,42,47,41,34,19
39,4,0,12,3,37,27,32,48,29
18,30,43,35,39,8,24,9,25,26
25,49,40,15,22,31,27,7,47,4
28,39,4,16,31,21,5,6,48,41
42,45,0,7,20,35,9,22,33,32
14,33,22,40,16,8,15,19,39,20
7,25,41,1,2,38,15,16,12,31
38,35,17,48,49,45,39,21,44,3
33,38,14,49,47,19,2,15,45,42
0,31,20,43,30,47,46,33,48,11
13,42,26,19,12,7,25,38,40,34
44,39,42,8,1,30,5,11,31,13
32,4,25,48,8,44,31,24,2,21
38,16,1,34,33,36,44,45,47,9
34,42,19,47,18,5,33,41,43,39
22,14,7,36,29,38,8,37,18,33
34,32,21,10,14,40,26,35,2,31
38,11,27,3,2,46,29,48,17,34
44,27,9,22,37,11,6,12,17,3
17,1,19,43,38,24,2,36,35,29
26,4,6,15,17,40,33,30,18,8
45,34,33,3,25,31,18,20,10,21
42,29,4,36,43,16,5,10,25,13
37,33,16,29,41,45,46,17,27,39
16,1,8,43,46,11,25,18,0,7
18,49,2,29,6,31,46,35,36,23
35,0,43,8,23,33,7,40,24,2
21,15,23,3,28,10,37,43,47,9
19,16,35,28,29,14,39,4,3,37
18,17,1,5,32,12,8,10,35,25
5,39,29,38,49,46,10,43,0,41
44,35,30,25,26,34,15,37,33,49
1,42,43,37,3,48,32,9,5,22
20,23,34,10,7,4,42,2,43,26
19,12,10,22,24,48,2,13,25,21
9,19,36,1,23,49,4,38,13,7
30,11,26,31,32,9,17,16,34,12
24,6,45,18,5,31,11,40,49,1
37,31,20,38,46,24,35,27,6,26
15,10,34,33,37,11,12,30,32,39
47,11,12,3,28,4,14,33,32,6
8,46,12,13,22,1,44,42,18,40
1,7,35,37,10,34,26,19,27,5
10,47,49,3,37,21,31,17,36,27
