21,41,46,8,49,32,34,24,1,1
46,35,13,12,44,6,15,30,2,1
13,6,37,5,17,3,33,31,25,1
38,21,30,41,40,43,48,33,35,1
33,7,45,2,13,9,34,21,1,1
7,10,4,0,12,30,9,3,17,1
47,9,45,41,4,11,40,27,13,1
37,6,5,20,8,7,21,17,1,1
24,40,3,35,32,31,13,36,25,1
45,36,25,17,15,3,16,20,21,1
4,19,38,8,25,31,33,20,23,1
7,13,22,35,31,29,19,49,44,1
48,32,44,30,39,6,27,23,16,1
42,2,26,41,46,6,7,36,43,1
37,33,2,13,14,5,15,0,43,1
9,45,10,13,46,40,4,49,39,1
34,49,4,40,17,23,48,8,25,1
4,8,41,29,36,18,26,3,47,1
10,41,21,26,28,15,42,14,3,1
0,27,15,32,31,9,3,30,18,1
12,16,46,7,41,44,10,25,42,1
20,16,46,7,6,10,30,47,9,1
15,31,29,33,2,16,25,5,40,1
26,25,41,31,47,30,49,15,3,1
10,40,13,6,4,14,25,43,3,1
22,29,36,25,0,14,44,10,42,1
41,43,35,13,21,22,30,2,0,1
2,36,37,28,16,46,27,20,41,1
4,33,31,41,34,7,44,29,49,1
2,11,32,6,22,31,48,37,44,1
42,31,7,49,11,24,38,9,6,1
31,12,26,37,17,43,45,22,40,1
11,38,1,19,21,9,24,32,45,1
30,26,39,42,9,25,45,37,5,1
39,47,11,19,43,22,1,16,14,1
45,44,37,4,41,38,19,26,3,1
7,5,19,23,41,6,9,14,15,1
19,6,28,32,24,31,42,21,38,1
18,42,24,28,12,10,16,41,0,1
49,17,24,6,19,3,37,20,12,1
9,46,20,49,6,39,25,17,45,1
21,31,0,42,40,26,47,5,41,1
49,47,15,21,29,28,4,20,48,1
36,39,23,12,2,0,3,19,33,1
26,13,22,33,41,1,5,9,31,1
11,45,34,8,47,30,46,25,27,1
47,10,38,32,13,34,27,30,44,1
15,27,2,28,0,18,29,39,44,1
39,34,24,33,27,20,35,38,15,1
31,4,14,0,42,38,13,12,20,1
0,49,5,41,19,8,25,48,1,1
38,43,36,31,1,8,13,9,18,1
1,30,0,38,28,4,41,3,31,1
48,11,6,0,2,32,12,49,20,1
29,18,10,35,0,39,19,2,47,1
32,47,37,7,5,24,31,13,21,1
23,31,12,45,10,4,30,36,22,1
3,40,34,13,27,30,12,46,22,1
40,27,7,19,11,46,14,9,35,1
2,9,22,26,21,27,47,11,0,1
13,38,17,27,42,39,29,43,2,1
23,46,3,35,9,0,25,1,2,1
28,7,44,20,48,43,10,42,19,1
31,17,27,24,21,2,23,26,33,1
38,41,19,37,17,35,6,0,39,1
12,37,49,24,4,45,38,0,40,1
11,46,8,22,6,45,31,48,2,1
0,21,30,22,12,31,10,6,34,1
29,28,16,21,49,11,32,30,42,1
15,13,48,14,20,6,34,17,10,1
33,30,44,31,19,43,15,32,40,1
14,4,7,36,24,10,42,46,16,1
27,26,5,36,42,10,11,28,37,1
47,17,32,42,2,35,9,39,11,1
45,35,28,13,27,29,43,46,2,1
21,3,27,38,22,17,36,25,24,1
26,17,41,38,31,21,2,22,43,1
44,48,0,27,46,19,9,39,34,1
36,41,40,27,12,35,7,11,4,1
32,27,44,36,33,38,8,10,23,1
21,3,24,14,10,7,26,15,34,1
27,12,7,44,2,33,30,49,29,1
49,37,24,41,28,16,33,22,17,1
8,40,41,44,19,4,6,34,9,1
37,41,0,28,33,39,42,38,45,1
21,29,49,2,42,47,24,17,35,1
9,7,24,43,38,22,28,20,12,1
